series_id,year,period,value,footnote_codes.x,date,area_code,item_code,seasonal,periodicity_code,base_code,base_period,footnote_codes.y,begin_year,begin_period,end_year,end_period,item_name
MUUR0000SA0L1,1978,M03,62.1,NA,1978-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1978,M04,62.6,NA,1978-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1978,M05,63.1,NA,1978-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1978,M06,63.7,NA,1978-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1978,M07,64.1,NA,1978-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1978,M08,64.6,NA,1978-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1978,M09,65.2,NA,1978-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1978,M10,65.7,NA,1978-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1978,M11,66.1,NA,1978-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1978,M12,66.3,NA,1978-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1978,M13,63.9,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1979,M01,66.7,NA,1979-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1979,M02,67.4,NA,1979-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1979,M03,68.1,NA,1979-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1979,M04,68.9,NA,1979-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1979,M05,69.8,NA,1979-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1979,M06,70.8,NA,1979-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1979,M07,71.6,NA,1979-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1979,M08,72.5,NA,1979-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1979,M09,73.4,NA,1979-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1979,M10,74.1,NA,1979-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1979,M11,74.9,NA,1979-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1979,M12,75.6,NA,1979-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1979,M13,71.2,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1980,M01,76.8,NA,1980-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1980,M02,78,NA,1980-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1980,M03,79.2,NA,1980-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1980,M04,80.1,NA,1980-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1980,M05,81,NA,1980-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1980,M06,82,NA,1980-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1980,M07,81.9,NA,1980-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1980,M08,82.3,NA,1980-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1980,M09,83,NA,1980-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1980,M10,83.8,NA,1980-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1980,M11,84.6,NA,1980-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1980,M12,85.4,NA,1980-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1980,M13,81.5,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1981,M01,86.1,NA,1981-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1981,M02,87,NA,1981-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1981,M03,87.6,NA,1981-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1981,M04,88.3,NA,1981-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1981,M05,89.2,NA,1981-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1981,M06,90,NA,1981-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1981,M07,91.1,NA,1981-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1981,M08,91.8,NA,1981-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1981,M09,92.9,NA,1981-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1981,M10,93.2,NA,1981-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1981,M11,93.6,NA,1981-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1981,M12,93.8,NA,1981-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1981,M13,90.4,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1982,M01,94,NA,1982-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1982,M02,94.2,NA,1982-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1982,M03,94.1,NA,1982-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1982,M04,94.5,NA,1982-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1982,M05,95.5,NA,1982-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1982,M06,96.8,NA,1982-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1982,M07,97.4,NA,1982-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1982,M08,97.7,NA,1982-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1982,M09,97.8,NA,1982-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1982,M10,98.2,NA,1982-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1982,M11,98.1,NA,1982-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1982,M12,97.6,NA,1982-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1982,M13,96.3,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1983,M01,97.7,NA,1983-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1983,M02,97.7,NA,1983-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1983,M03,97.7,NA,1983-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1983,M04,98.5,NA,1983-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1983,M05,99.1,NA,1983-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1983,M06,99.5,NA,1983-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1983,M07,100,NA,1983-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1983,M08,100.4,NA,1983-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1983,M09,101,NA,1983-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1983,M10,101.3,NA,1983-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1983,M11,101.5,NA,1983-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1983,M12,101.6,NA,1983-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1983,M13,99.7,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1984,M01,101.8,NA,1984-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1984,M02,102.2,NA,1984-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1984,M03,102.5,NA,1984-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1984,M04,103.1,NA,1984-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1984,M05,103.6,NA,1984-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1984,M06,103.9,NA,1984-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1984,M07,104.2,NA,1984-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1984,M08,104.6,NA,1984-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1984,M09,105.3,NA,1984-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1984,M10,105.6,NA,1984-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1984,M11,105.6,NA,1984-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1984,M12,105.6,NA,1984-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1984,M13,104,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1985,M01,105.7,NA,1985-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1985,M02,106,NA,1985-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1985,M03,106.6,NA,1985-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1985,M04,107.2,NA,1985-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1985,M05,107.7,NA,1985-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1985,M06,108.1,NA,1985-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1985,M07,108.3,NA,1985-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1985,M08,108.6,NA,1985-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1985,M09,109,NA,1985-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1985,M10,109.4,NA,1985-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1985,M11,109.7,NA,1985-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1985,M12,109.9,NA,1985-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1985,M13,108,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1986,M01,110.1,NA,1986-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1986,M02,109.7,NA,1986-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1986,M03,109.1,NA,1986-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1986,M04,108.8,NA,1986-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1986,M05,109.1,NA,1986-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1986,M06,109.8,NA,1986-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1986,M07,109.6,NA,1986-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1986,M08,109.6,NA,1986-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1986,M09,110.2,NA,1986-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1986,M10,110.3,NA,1986-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1986,M11,110.4,NA,1986-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1986,M12,110.4,NA,1986-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1986,M13,109.8,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1987,M01,111,NA,1987-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1987,M02,111.4,NA,1987-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1987,M03,112,NA,1987-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1987,M04,112.7,NA,1987-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1987,M05,113,NA,1987-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1987,M06,113.5,NA,1987-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1987,M07,113.8,NA,1987-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1987,M08,114.5,NA,1987-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1987,M09,115.1,NA,1987-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1987,M10,115.5,NA,1987-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1987,M11,115.7,NA,1987-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1987,M12,115.5,NA,1987-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1987,M13,113.6,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1988,M01,115.7,NA,1988-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1988,M02,116,NA,1988-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1988,M03,116.6,NA,1988-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1988,M04,117.2,NA,1988-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1988,M05,117.6,NA,1988-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1988,M06,118.1,NA,1988-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1988,M07,118.4,NA,1988-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1988,M08,118.9,NA,1988-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1988,M09,119.7,NA,1988-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1988,M10,120.2,NA,1988-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1988,M11,120.3,NA,1988-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1988,M12,120.4,NA,1988-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1988,M13,118.3,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1989,M01,120.8,NA,1989-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1989,M02,121.3,NA,1989-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1989,M03,122,NA,1989-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1989,M04,122.9,NA,1989-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1989,M05,123.5,NA,1989-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1989,M06,123.9,NA,1989-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1989,M07,124.2,NA,1989-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1989,M08,124.3,NA,1989-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1989,M09,124.8,NA,1989-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1989,M10,125.4,NA,1989-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1989,M11,125.6,NA,1989-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1989,M12,125.8,NA,1989-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1989,M13,123.7,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1990,M01,126.7,NA,1990-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1990,M02,127.3,NA,1990-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1990,M03,128.1,NA,1990-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1990,M04,128.4,NA,1990-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1990,M05,128.7,NA,1990-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1990,M06,129.4,NA,1990-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1990,M07,130,NA,1990-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1990,M08,131.3,NA,1990-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1990,M09,132.6,NA,1990-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1990,M10,133.5,NA,1990-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1990,M11,133.7,NA,1990-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1990,M12,133.7,NA,1990-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1990,M13,130.3,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1991,M01,134.3,NA,1991-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1991,M02,134.6,NA,1991-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1991,M03,134.8,NA,1991-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1991,M04,134.9,NA,1991-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1991,M05,135.4,NA,1991-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1991,M06,135.7,NA,1991-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1991,M07,136.1,NA,1991-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1991,M08,136.7,NA,1991-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1991,M09,137.4,NA,1991-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1991,M10,137.7,NA,1991-10-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1991,M11,138,NA,1991-11-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1991,M12,138.1,NA,1991-12-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1991,M13,136.1,NA,NA,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1992,M01,138.3,NA,1992-01-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1992,M02,138.8,NA,1992-02-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1992,M03,139.5,NA,1992-03-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1992,M04,139.7,NA,1992-04-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1992,M05,140.1,NA,1992-05-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1992,M06,140.7,NA,1992-06-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1992,M07,141.1,NA,1992-07-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1992,M08,141.4,NA,1992-08-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
MUUR0000SA0L1,1992,M09,141.8,NA,1992-09-01,0000,SA0L1,U,R,S,1982-84=100,NA,1935,M03,1998,M07,All items less food
